TaxID,ScientificName,Species,Subspecies,CheckpointName
68504,Argyropelecus_hemigymnus,Argyropelecus hemigymnus,,checkpoints2
685043,Tamoya_ohboya,Tamoya ohboya,,checkpoints6
685060,Trichosanthes_truncata,Trichosanthes truncata,,checkpoints8
6852,Tachypleus_gigas,Tachypleus gigas,,checkpoints5
68527,Aegle_marmelos,Aegle marmelos,,checkpoints8
6853,Tachypleus_tridentatus,Tachypleus tridentatus,,checkpoints5
685373,Macaria_brunneata,Macaria brunneata,,checkpoints5
685396,Xanthorhoe_decoloraria,Xanthorhoe decoloraria,,checkpoints5
685404,Carsia_sororiata,Carsia sororiata,,checkpoints5
685416,Sympistis_zetterstedtii,Sympistis zetterstedtii,,checkpoints5
685502,Pseudocercospora_fuligena,Pseudocercospora fuligena,,checkpoints7
685557,Mortierella_alpina_ATCC_32222,Mortierella alpina,,checkpoints7
685588,Galerina_marginata_CBS_339.88,Galerina marginata,,checkpoints7
68564,Petrosia_ficiformis,Petrosia ficiformis,,checkpoints6
685728,Pristis_pectinata,Pristis pectinata,,checkpoints4
68574,Chondrosia_reniformis,Chondrosia reniformis,,checkpoints6
6859,Androctonus_mauritanicus,Androctonus mauritanicus,,checkpoints5
685904,Clarias_dussumieri,Clarias dussumieri,,checkpoints2
686327,Morbakka_virulenta,Morbakka virulenta,,checkpoints6
686570,Encrasicholina_punctifer,Encrasicholina punctifer,,checkpoints2
686687,"Carybdea_cf._marsupialis_auct._non_(Linnaeus,_1758)","Carybdea cf. marsupialis auct. non (Linnaeus, 1758)",,checkpoints6
686820,Bombus_turneri,Bombus turneri,,checkpoints5
687026,Coleophora_deauratella,Coleophora deauratella,,checkpoints5
687034,Epinotia_nanana,Epinotia nanana,,checkpoints5
687059,Psyche_casta,Psyche casta,,checkpoints5
687094,Gillmeria_pallidactyla,Gillmeria pallidactyla,,checkpoints5
687102,Limnaecia_phragmitella,Limnaecia phragmitella,,checkpoints5
687122,Pyralis_farinalis,Pyralis farinalis,,checkpoints5
687129,Schreckensteinia_festaliella,Schreckensteinia festaliella,,checkpoints5
687131,Scrobipalpa_atriplicella,Scrobipalpa atriplicella,,checkpoints5
687148,Ypsolopha_dentella,Ypsolopha dentella,,checkpoints5
687150,Zophodia_grossulariella,Zophodia grossulariella,,checkpoints5
68724,Canis_aureus,Canis aureus,,checkpoints1
68728,Chrysocyon_brachyurus,Chrysocyon brachyurus,,checkpoints1
687316,Carpatolechia_fugitivella,Carpatolechia fugitivella,,checkpoints5
687318,Carpatolechia_proximella,Carpatolechia proximella,,checkpoints5
68741,Speothos_venaticus,Speothos venaticus,,checkpoints1
687455,Typhlomys_cinereus,Typhlomys cinereus,,checkpoints1
68746,Stropharia_rugosoannulata,Stropharia rugosoannulata,,checkpoints7
687493,Elophila_obliteralis,Elophila obliteralis,,checkpoints5
68762,Calvatia_gigantea,Calvatia gigantea,,checkpoints7
68775,Crucibulum_laeve,Crucibulum laeve,,checkpoints7
68777,Cyathus_striatus,Cyathus striatus,,checkpoints7
68788,Scleroderma_citrinum,Scleroderma citrinum,,checkpoints7
68825,Rasamsonia_emersonii,Rasamsonia emersonii,,checkpoints7
68827,Geosmithia_putterillii,Geosmithia putterillii,,checkpoints7
688286,Lophiolepis_eriophora,Lophiolepis eriophora,,checkpoints8
688368,Choreutis_diana,Choreutis diana,,checkpoints5
688394,Lichtheimia_ramosa,Lichtheimia ramosa,,checkpoints7
688398,Aphomia_sociella,Aphomia sociella,,checkpoints5
688406,Graphiphora_augur,Graphiphora augur,,checkpoints5
688415,Leucoma_salicis,Leucoma salicis,,checkpoints5
688445,Macaria_notata,Macaria notata,,checkpoints5
688490,Plagodis_pulveraria,Plagodis pulveraria,,checkpoints5
688592,Evergestis_pallidata,Evergestis pallidata,,checkpoints5
688607,Achroia_grisella,Achroia grisella,,checkpoints5
688661,Lichtheimia_ornata,Lichtheimia ornata,,checkpoints7
68872,Striga_hermonthica,Striga hermonthica,,checkpoints8
68878,Anopheles_cruzii,Anopheles cruzii,,checkpoints5
68879,Penicillium_paneum,Penicillium paneum,,checkpoints7
68888,Trichuris_suis,Trichuris suis,,checkpoints6
689058,Amphipyra_tragopoginis,Amphipyra tragopoginis,,checkpoints5
689061,Apamea_sordens,Apamea sordens,,checkpoints5
689062,Apamea_unanimis,Apamea unanimis,,checkpoints5
689095,Lycia_ursaria,Lycia ursaria,,checkpoints5
689108,Thera_juniperata,Thera juniperata,,checkpoints5
689215,Florisuga_fusca,Florisuga fusca,,checkpoints3
689266,Oreotrochilus_melanogaster,Oreotrochilus melanogaster,,checkpoints3
689277,Chrysodeixis_includens,Chrysodeixis includens,,checkpoints5
689475,Albulina_orbitula,Albulina orbitula,,checkpoints5
689501,Aricia_nicias,Aricia nicias,,checkpoints5
689838,Hanseniaspora_thailandica_(nom._inval.),Hanseniaspora thailandica (nom. inval.),,checkpoints7
69004,Anopheles_farauti,Anopheles farauti,,checkpoints5
69008,Juniperus_oxycedrus,Juniperus oxycedrus,,checkpoints8
690256,Colletotrichum_fructicola,Colletotrichum fructicola,,checkpoints7
690259,Colletotrichum_siamense,Colletotrichum siamense,,checkpoints7
690275,Dorysthenes_granulosus,Dorysthenes granulosus,,checkpoints5
690286,Agama_finchi,Agama finchi,,checkpoints4
690289,Acanthocercus_atricollis,Acanthocercus atricollis,,checkpoints4
690307,Aspergillus_aculeatus_ATCC_16872,Aspergillus aculeatus,,checkpoints7
690873,Teratosphaeria_pseudoeucalypti,Teratosphaeria pseudoeucalypti,,checkpoints7
690887,Lophiotrema_nucula,Lophiotrema nucula,,checkpoints7
690910,Lymantria_dispar_dispar,Lymantria dispar,Lymantria dispar dispar,checkpoints5
691016,Euthyatira_pudens,Euthyatira pudens,,checkpoints5
69109,Adansonia_digitata,Adansonia digitata,,checkpoints8
69110,Adansonia_gregorii,Adansonia gregorii,,checkpoints8
69111,Adansonia_grandidieri,Adansonia grandidieri,,checkpoints8
69112,Adansonia_madagascariensis,Adansonia madagascariensis,,checkpoints8
69114,Adansonia_rubrostipa,Adansonia rubrostipa,,checkpoints8
691171,Tuber_umbilicatum,Tuber umbilicatum,,checkpoints7
69132,Atherinosoma_microstoma,Atherinosoma microstoma,,checkpoints2
69134,Craterocephalus_marjoriae,Craterocephalus marjoriae,,checkpoints2
69135,Craterocephalus_stercusmuscarum,Craterocephalus stercusmuscarum,,checkpoints2
69136,Cyprinodon_diabolis,Cyprinodon diabolis,,checkpoints2
691564,Coleophora_mayrella,Coleophora mayrella,,checkpoints5
691601,Rheumaptera_hastata,Rheumaptera hastata,,checkpoints5
691633,Calycopis_cecrops,Calycopis cecrops,,checkpoints5
691651,Lerema_accius,Lerema accius,,checkpoints5
691752,Vomeridens_infuscipinnis,Vomeridens infuscipinnis,,checkpoints2
691798,Tenualosa_thibaudeaui,Tenualosa thibaudeaui,,checkpoints2
69181,Brassica_cretica,Brassica cretica,,checkpoints8
691888,Astrospartus_mediterraneus,Astrospartus mediterraneus,,checkpoints6
69196,Brevicoryne_brassicae,Brevicoryne brassicae,,checkpoints5
691988,Monopis_laevigella,Monopis laevigella,,checkpoints5
692089,Limnephilus_rhombicus,Limnephilus rhombicus,,checkpoints5
6921,Loxosceles_reclusa,Loxosceles reclusa,,checkpoints5
69217,Drosophila_pallidosa,Drosophila pallidosa,,checkpoints5
69226,Poecilia_gillii,Poecilia gillii,,checkpoints2
692275,Sphaerulina_musiva_SO2202,Sphaerulina musiva,,checkpoints7
69234,Poecilia_picta,Poecilia picta,,checkpoints2
69241,Cyprinodon_nevadensis_mionectes,Cyprinodon nevadensis,Cyprinodon nevadensis mionectes,checkpoints2
69242,Cyprinodon_nevadensis_pectoralis,Cyprinodon nevadensis,Cyprinodon nevadensis pectoralis,checkpoints2
69259,Bettongia_penicillata,Bettongia penicillata,,checkpoints1
69266,Vaccinium_corymbosum,Vaccinium corymbosum,,checkpoints8
69270,Dorcopsulus_vanheurni,Dorcopsulus vanheurni,,checkpoints1
69293,Gasterosteus_aculeatus,Gasterosteus aculeatus,,checkpoints2
69296,Tragelaphus_buxtoni,Tragelaphus buxtoni,,checkpoints1
69297,Tragelaphus_eurycerus,Tragelaphus eurycerus,,checkpoints1
69298,Tragelaphus_spekii,Tragelaphus spekii,,checkpoints1
69308,Eudorcas_thomsonii,Eudorcas thomsonii,,checkpoints1
69311,Litocranius_walleri,Litocranius walleri,,checkpoints1
69319,Microplitis_demolitor,Microplitis demolitor,,checkpoints5
69332,Chara_braunii,Chara braunii,,checkpoints8
693431,Pusa_caspica,Pusa caspica,,checkpoints1
693459,Phycodurus_eques,Phycodurus eques,,checkpoints2
69355,Darwinula_stevensoni,Darwinula stevensoni,,checkpoints5
69364,Chrysomya_bezziana,Chrysomya bezziana,,checkpoints5
693712,Pygathrix_cinerea,Pygathrix cinerea,,checkpoints1
6938,Ornithodoros_moubata,Ornithodoros moubata,,checkpoints5
69385,Pachypodium_lamerei,Pachypodium lamerei,,checkpoints8
693967,Pentalonia_nigronervosa,Pentalonia nigronervosa,,checkpoints5
694068,Fomitiporia_mediterranea_MF3/22,Fomitiporia mediterranea,,checkpoints7
6941,Rhipicephalus_microplus,Rhipicephalus microplus,,checkpoints5
69427,Albinaria_teres,Albinaria teres,,checkpoints6
694270,Fusarium_longipes,Fusarium longipes,,checkpoints7
6943,Amblyomma_americanum,Amblyomma americanum,,checkpoints5
694383,Stachys_alpina,Stachys alpina,,checkpoints8
6945,Ixodes_scapularis,Ixodes scapularis,,checkpoints5
69463,Henneguya_salminicola,Henneguya salminicola,,checkpoints6
69488,Penicillium_simplicissimum,Penicillium simplicissimum,,checkpoints7
69510,Saxicola_rubetra,Saxicola rubetra,,checkpoints3
6954,Dermatophagoides_farinae,Dermatophagoides farinae,,checkpoints5
69553,Bullina_lineata,Bullina lineata,,checkpoints6
6956,Dermatophagoides_pteronyssinus,Dermatophagoides pteronyssinus,,checkpoints5
695762,Archytas_sp._Wood02,Archytas sp. Wood02,,checkpoints5
695797,Chrysoexorista_sp._Wood04,Chrysoexorista sp. Wood04,,checkpoints5
6958,Euroglyphus_maynei,Euroglyphus maynei,,checkpoints5
695806,Drino_sp._Wood06DHJ01,Drino sp. Wood06DHJ01,,checkpoints5
695809,Drino_sp._Wood06DHJ05,Drino sp. Wood06DHJ05,,checkpoints5
695829,Lixophaga_sp._Wood06,Lixophaga sp. Wood06,,checkpoints5
695944,Genea_sp._Wood01,Genea sp. Wood01,,checkpoints5
695946,Genea_sp._Wood03DHJ01,Genea sp. Wood03DHJ01,,checkpoints5
696024,Pseudosperma_bulbosissimum,Pseudosperma bulbosissimum,,checkpoints7
696253,Mrakia_robertii,Mrakia robertii,,checkpoints7
696254,Mrakia_blollopis,Mrakia blollopis,,checkpoints7
696354,Hypocrella_siamensis,Hypocrella siamensis,,checkpoints7
696363,Epichloe_festucae_E2368,Epichloe festucae,,checkpoints7
696524,Microtea_debilis,Microtea debilis,,checkpoints8
6969,Sympetrum_striolatum,Sympetrum striolatum,,checkpoints5
696902,Eocanthecona_furcellata,Eocanthecona furcellata,,checkpoints5
696918,Botryolepraria_lesdainii,Botryolepraria lesdainii,,checkpoints7
6973,Blattella_germanica,Blattella germanica,,checkpoints5
697321,Paramacrobiotus_richtersi,Paramacrobiotus richtersi,,checkpoints6
6976,Blatta_orientalis,Blatta orientalis,,checkpoints5
69766,Penicillium_capsulatum,Penicillium capsulatum,,checkpoints7
69771,Penicillium_decumbens,Penicillium decumbens,,checkpoints7
69773,Penicillium_glabrum,Penicillium glabrum,,checkpoints7
69774,Penicillium_herquei,Penicillium herquei,,checkpoints7
6978,Periplaneta_americana,Periplaneta americana,,checkpoints5
69780,Penicillium_ochrochloron,Penicillium ochrochloron,,checkpoints7
69781,Penicillium_oxalicum,Penicillium oxalicum,,checkpoints7
69785,Penicillium_rolfsii,Penicillium rolfsii,,checkpoints7
69787,Penicillium_sclerotigenum,Penicillium sclerotigenum,,checkpoints7
69788,Penicillium_sclerotiorum,Penicillium sclerotiorum,,checkpoints7
69789,Penicillium_soppii,Penicillium soppii,,checkpoints7
69791,Penicillium_waksmanii,Penicillium waksmanii,,checkpoints7
69804,Penicillium_crystallinum,Penicillium crystallinum,,checkpoints7
69811,Leuciscus_idus,Leuciscus idus,,checkpoints2
69812,Micropoecilia_bifurca,Micropoecilia bifurca,,checkpoints2
69820,Spodoptera_litura,Spodoptera litura,,checkpoints5
6984,Diploptera_punctata,Diploptera punctata,,checkpoints5
698409,Brachyhypopomus_gauderio,Brachyhypopomus gauderio,,checkpoints2
698441,Drepanopeziza_brunnea_f._sp._'multigermtubi',Drepanopeziza brunnea,,checkpoints7
698492,Saitoella_complicata_NRRL_Y-17804,Saitoella complicata,,checkpoints7
698783,Mycale_lingua,Mycale lingua,,checkpoints6
69891,Trichophyton_soudanense,Trichophyton soudanense,,checkpoints7
69893,Chrysosporium_keratinophilum,Chrysosporium keratinophilum,,checkpoints7
698984,Starmerella_potacharoeniae,Starmerella potacharoeniae,,checkpoints7
699038,Pseudochirulus_caroli,Pseudochirulus caroli,,checkpoints1
699039,Pseudochirulus_canescens,Pseudochirulus canescens,,checkpoints1
699040,Pseudochirops_albertisii,Pseudochirops albertisii,,checkpoints1
69924,Penstemon_centranthifolius,Penstemon centranthifolius,,checkpoints8
69940,Surnia_ulula,Surnia ulula,,checkpoints3
69944,Lota_lota,Lota lota,,checkpoints2
69957,Forpus_passerinus,Forpus passerinus,,checkpoints3
699588,Ninia_sebae,Ninia sebae,,checkpoints4
6997,Acheta_domesticus,Acheta domesticus,,checkpoints5
69976,Symmetrospora_coprosmae,Symmetrospora coprosmae,,checkpoints7
699847,Triaenodes_bicolor,Triaenodes bicolor,,checkpoints5
699848,Mystacides_longicornis,Mystacides longicornis,,checkpoints5
6999,Gryllus_bimaculatus,Gryllus bimaculatus,,checkpoints5
700104,Monopis_weaverella,Monopis weaverella,,checkpoints5
700180,Callophrys_avis,Callophrys avis,,checkpoints5
700344,Colletotrichum_spaethianum,Colletotrichum spaethianum,,checkpoints7
700380,Gonodera_luperus,Gonodera luperus,,checkpoints5
7004,Locusta_migratoria,Locusta migratoria,,checkpoints5
7009,Schistocerca_americana,Schistocerca americana,,checkpoints5
70094,Penicillium_adametzioides,Penicillium adametzioides,,checkpoints7
70096,Penicillium_cinerascens,Penicillium cinerascens,,checkpoints7
70099,Penicillium_lividum,Penicillium lividum,,checkpoints7
7010,Schistocerca_gregaria,Schistocerca gregaria,,checkpoints5
70100,Penicillium_raperi,Penicillium raperi,,checkpoints7
70105,Penicillium_turbatum,Penicillium turbatum,,checkpoints7
701091,Bipolaris_maydis_C5,Bipolaris maydis,,checkpoints7
7011,Schistocerca_nitens,Schistocerca nitens,,checkpoints5
70113,Penicillium_parvum,Penicillium parvum,,checkpoints7
70124,Crambe_hispanica,Crambe hispanica,,checkpoints8
70128,Buxbaumia_aphylla,Buxbaumia aphylla,,checkpoints8
70131,Climacium_dendroides,Climacium dendroides,,checkpoints8
70136,Lewinskya_speciosa,Lewinskya speciosa,,checkpoints8
70141,Schistostega_pennata,Schistostega pennata,,checkpoints8
70192,Sepiola_affinis,Sepiola affinis,,checkpoints6
70193,Sepiola_atlantica,Sepiola atlantica,,checkpoints6
702011,Extremus_antarcticus,Extremus antarcticus,,checkpoints7
702235,Filago_lutescens,Filago lutescens,,checkpoints8
702247,Gnaphalium_uliginosum,Gnaphalium uliginosum,,checkpoints8
702255,Logfia_minima,Logfia minima,,checkpoints8
70226,Aphelenchoides_avenae,Aphelenchoides avenae,,checkpoints6
702381,Trichoderma_yunnanense,Trichoderma yunnanense,,checkpoints7
702382,Trichoderma_asperelloides,Trichoderma asperelloides,,checkpoints7
702518,Colletotrichum_asianum,Colletotrichum asianum,,checkpoints7
70270,Geranium_sanguineum,Geranium sanguineum,,checkpoints8
702717,Tuta_absoluta,Tuta absoluta,,checkpoints5
70275,Hieraaetus_pennatus,Hieraaetus pennatus,,checkpoints3
70285,Thymallus_arcticus,Thymallus arcticus,,checkpoints2
7029,Acyrthosiphon_pisum,Acyrthosiphon pisum,,checkpoints5
703135,Amanita_thiersii_Skay4041,Amanita thiersii,,checkpoints7
703178,Gurania_insolita,Gurania insolita,,checkpoints8
703179,Gurania_lobata,Gurania lobata,,checkpoints8
703264,Hippodamia_variegata,Hippodamia variegata,,checkpoints5
703265,Myrrha_octodecimguttata,Myrrha octodecimguttata,,checkpoints5
70327,Anopheles_rivulorum,Anopheles rivulorum,,checkpoints5
703304,Gibbula_magus,Gibbula magus,,checkpoints6
703305,Steromphala_pennanti,Steromphala pennanti,,checkpoints6
703364,Momordica_enneaphylla,Momordica enneaphylla,,checkpoints8
703391,Momordica_subangulata,Momordica subangulata,,checkpoints8
703396,Thladiantha_cordifolia,Thladiantha cordifolia,,checkpoints8
703398,Thladiantha_pustulata,Thladiantha pustulata,,checkpoints8
703497,Microthyrium_microscopicum,Microthyrium microscopicum,,checkpoints7
703511,Trichodelitschia_bisporula,Trichodelitschia bisporula,,checkpoints7
70358,Limonium_vulgare,Limonium vulgare,,checkpoints8
703756,Colletotrichum_simmondsii,Colletotrichum simmondsii,,checkpoints7
7038,Bemisia_tabaci,Bemisia tabaci,,checkpoints5
703980,Loriculus_beryllinus,Loriculus beryllinus,,checkpoints3
70399,Pachydiplax_longipennis,Pachydiplax longipennis,,checkpoints5
70415,Trichuris_muris,Trichuris muris,,checkpoints6
70421,Mermis_nigrescens,Mermis nigrescens,,checkpoints6
70433,Chionodraco_myersi,Chionodraco myersi,,checkpoints2
70440,Chaenodraco_wilsoni,Chaenodraco wilsoni,,checkpoints2
70442,Chionobathyscus_dewitti,Chionobathyscus dewitti,,checkpoints2
70446,Rastrelliger_kanagurta,Rastrelliger kanagurta,,checkpoints2
70448,Ostreococcus_tauri,Ostreococcus tauri,,checkpoints8
7047,Sitophilus_zeamais,Sitophilus zeamais,,checkpoints5
7048,Sitophilus_oryzae,Sitophilus oryzae,,checkpoints5
705134,Aguna_metophis,Aguna metophis,,checkpoints5
705135,Anthoptus_insignis,Anthoptus insignis,,checkpoints5
705300,Ormosia_henryi,Ormosia henryi,,checkpoints8
7054,Photinus_pyralis,Photinus pyralis,,checkpoints5
70543,Myxocyprinus_asiaticus,Myxocyprinus asiaticus,,checkpoints2
70546,Xenocypris_argentea,Xenocypris argentea,,checkpoints2
70548,Plagiognathops_microlepis,Plagiognathops microlepis,,checkpoints2
70551,Pseudobrama_simoni,Pseudobrama simoni,,checkpoints2
70558,Penicillium_sumatraense,Penicillium sumatraense,,checkpoints7
7061,Melolontha_melolontha,Melolontha melolontha,,checkpoints5
706196,Saccharomyces_arboricola,Saccharomyces arboricola,,checkpoints7
7064,Popillia_japonica,Popillia japonica,,checkpoints5
706473,Volvariella_volvacea_V23,Volvariella volvacea,,checkpoints7
706552,Symbiochloris_irregularis,Symbiochloris irregularis,,checkpoints8
706553,Cercospora_janseana,Cercospora janseana,,checkpoints7
706561,Salinomyces_thailandicus,Salinomyces thailandicus,,checkpoints7
706581,Passalora_sequoiae,Passalora sequoiae,,checkpoints7
706586,Nilaparvata_muiri,Nilaparvata muiri,,checkpoints5
706606,Panorpa_liui,Panorpa liui,,checkpoints5
706635,Conistra_vaccinii,Conistra vaccinii,,checkpoints5
70667,Schistocephalus_solidus,Schistocephalus solidus,,checkpoints6
7067,Tenebrio_molitor,Tenebrio molitor,,checkpoints5
70687,Tupaia_tana,Tupaia tana,,checkpoints1
706981,Clathrospora_elynae,Clathrospora elynae,,checkpoints7
7070,Tribolium_castaneum,Tribolium castaneum,,checkpoints5
7071,Tribolium_confusum,Tribolium confusum,,checkpoints5
7072,Tribolium_freemani,Tribolium freemani,,checkpoints5
707240,Crepidotus_calolepis,Crepidotus calolepis,,checkpoints7
707266,Pogonognathellus_longicornis,Pogonognathellus longicornis,,checkpoints5
707269,Harlomillsia_oculata,Harlomillsia oculata,,checkpoints5
70739,Squalius_alburnoides,Squalius alburnoides,,checkpoints2
7074,Zophobas_atratus,Zophobas atratus,,checkpoints5
70751,Fusarium_sp._NRRL_25184,Fusarium sp. NRRL 25184,,checkpoints7
707572,Calonectria_pseudoreteaudii,Calonectria pseudoreteaudii,,checkpoints7
707711,Cenometra_bella,Cenometra bella,,checkpoints6
70778,Acropora_nasuta,Acropora nasuta,,checkpoints6
70779,Acropora_digitifera,Acropora digitifera,,checkpoints6
70780,Acropora_gemmifera,Acropora gemmifera,,checkpoints6
70782,Acropora_florida,Acropora florida,,checkpoints6
70783,Acropora_tenuis,Acropora tenuis,,checkpoints6
70784,Julidochromis_transcriptus,Julidochromis transcriptus,,checkpoints2
70786,Haplotaxodon_microlepis,Haplotaxodon microlepis,,checkpoints2
70788,Reganochromis_calliurus,Reganochromis calliurus,,checkpoints2
707887,Lepidocyrtus_curvicollis,Lepidocyrtus curvicollis,,checkpoints5
707889,Lepidocyrtus_lignorum,Lepidocyrtus lignorum,,checkpoints5
707891,Lepidocyrtus_violaceus,Lepidocyrtus violaceus,,checkpoints5
70792,Penicillium_corylophilum,Penicillium corylophilum,,checkpoints7
707954,Penicillium_biforme,Penicillium biforme,,checkpoints7
708063,Protodeltote_pygarga,Protodeltote pygarga,,checkpoints5
708070,Mucor_velutinosus,Mucor velutinosus,,checkpoints7
70808,Cladosporium_tenuissimum,Cladosporium tenuissimum,,checkpoints7
708187,Colletotrichum_chlorophyti,Colletotrichum chlorophyti,,checkpoints7
708192,Colletotrichum_liriopes,Colletotrichum liriopes,,checkpoints7
708197,Colletotrichum_tofieldiae,Colletotrichum tofieldiae,,checkpoints7
